"","Year","EventType","Actor1","Actor2","Country","Region","Location","ConflictLat","ConflictLong","StationID","YrMoDy","MaxTemp","StationName","StationLong","StationLat","TempCat"
"729",2001,"Battles","Unidentified Armed Group (Algeria)","FIS: Islamic Salvation Front","Algeria","Alger","Algiers",36.76,3.05,603900,20010210,64.4,"DAR-EL-BEIDA",3.21,36.68,"M"
"27398",1999,"Battles","ECOMOG: Economic Community of West African States Monitoring Group (Sierra Leone)","RUF: Revolutionary United Front of Sierra Leone","Sierra Leone","Western","Waterloo",8.34,-13.06,618320,19990221,91.4,"CONAKRY/GBESSIA",-13.61,9.56,"H"
"7606",2008,"Violence against civilians","ZANU-PF: Zimbabwe African National Union-Patriotic Front Militia","Civilians (MDC - Movement for Democratic Change)","Zimbabwe","Harare","Harare",-17.83,31.04,677750,20080929,77.9,"HARARE (KUTSAGA)",31.13,-17.91,"M"
"21774",2003,"Battles","FACA: Military Forces of Central African Republic (2003-)","Unidentified Armed Group (CAR)","Central African Republic","Haute-Kotto","Ouadda",8.06,22.39,646550,20031122,86.9,"BRIA",21.98,6.53,"M"
"8772",2009,"Violence against civilians","Unidentified Armed Group (South Africa)","Civilians (South Africa)","South Africa","Gauteng Province","Dunkeld",-26.13,28.04,682672,20091019,78.8,"JOHANNESBURG B/G",28,-26.14,"M"
"3955",2007,"Violence against civilians","FDLR: Democratic Forces for the Liberation of Rwanda","Civilians (DRC)","Democratic Republic of Congo","Nord-Kivu","Rutshuru",-1.18,29.44,637260,20070912,73.4,"KABALE",29.98,-1.25,"M"
"33187",2005,"Battles","Police Forces of Kenya (2002-)","Somali Ethnic Militia (Somalia)","Kenya","Mandera District","El Wak",2.8,40.93,636710,20050330,98.59,"WAJIR",40.06,1.75,"H"
"27271",2009,"Violence against civilians","Unidentified Armed Group (Angola)","Civilians (Angola)","Angola","Uige","Cacongo",-7.36,17.04,642220,20090324,91,"KIKWIT",18.79,-5.03,"H"
"33343",2006,"Riots","Protesters (Zambia)","","Zambia","Lusaka","Lusaka",-15.41,28.28,676650,20061109,98.8,"LUSAKA INTERNATIONA",28.45,-15.31,"H"
"15652",2009,"Riots","","Rioters (Uganda)","Uganda","Jinja District","Jinja",0.42,33.2,636820,20091006,83.5,"JINJA",33.18,0.44,"M"
"9987",1998,"Battles","Military Forces of Rwanda (1994-)","Hutu Rebels","Rwanda","Gisenyi","Nyamyumba",-1.73,29.29,643870,19980110,80.19,"KIGALI INTL",30.13,-1.96,"M"
"24644",2002,"Battles","Lendu Ethnic Militia (DRC)","Hema Ethnic Militia (DRC)","Democratic Republic of Congo","Ituri","Bunia",1.56,30.25,636740,20020215,88.9,"KASESE",30.1,0.18,"M"
"18144",1997,"Riots","Protesters (DRC)","","Democratic Republic of Congo","Kinshasa","Kinshasa",-4.32,15.31,644500,19970529,85.09,"BRAZZAVILLE/MAYA-M",15.25,-4.25,"M"
"15289",2003,"Battles","Igbo Ethnic Militia (Nigeria)","Itsekiri Ethnic Militia (Nigeria)","Nigeria","Delta State","Warri",5.51,5.75,652500,20030609,83.3,"PORT HARCOURT",7.01,4.84,"M"
"16481",2001,"Battles","UPDF: Military Forces of Uganda (1986-)","ADF: Allied Democratic Forces","Democratic Republic of Congo","Ruwenzori Mountains","Rwenzori Mountains",0.91,29.16,636740,20010803,84.19,"KASESE",30.1,0.18,"M"
"16341",2000,"Battles","Karamajong Ethnic Militia (Uganda)","LDU: Local Defence Unit (Uganda)","Uganda","Katakwi District","Katakwi",1.89,33.96,636580,20000731,84.19,"SOROTI",33.61,1.71,"M"
"14523",1998,"Battles","Military Forces of Rwanda (1994-)","Hutu Rebels","Rwanda","Gitarama","Bulinga",-1.99,29.69,643870,19980418,82.8,"KIGALI INTL",30.13,-1.96,"M"
"15811",1998,"Riots","Rioters (Zimbabwe)","Police Forces of Zimbabwe (1980-)","Zimbabwe","Mashonaland East","Chitungwiza",-18.78,31.04,677750,19980123,83.8,"HARARE (KUTSAGA)",31.13,-17.91,"M"
"13941",2006,"Riots","Protesters (CAR)","FACA: Military Forces of Central African Republic (2003-)","Central African Republic","Lobaye","Bangui",4.36,18.58,646500,20060105,82.4,"BANGUI",18.51,4.4,"C"
"12609",2004,"Battles","Military Forces of Democratic Republic of Congo (2003-)","ADF: Allied Democratic Forces","Democratic Republic of Congo","Nord-Kivu","Beni",0.43,29.54,637290,20040512,81.9,"BUKOBA",31.81,-1.33,"H"
"22231",2000,"Violence against civilians","Military Forces of Sudan (1989-)","Civilians (Sudan)","Sudan","Eastern Equatoria","Ikotos",4.07,33.1,636300,20001127,87.3,"GULU",32.33,2.75,"M"
"18753",2002,"Battles","MPLA:  Popular Movement for the Liberation of Angola (1961-)","","Angola","Cuanza Sul","Quibala",-10.73,14.98,663100,20020214,85.3,"MONBACA (BENGUELA)",13.41,-12.58,"M"
"7518",2001,"Riots","Rioters (Madagascar)","Police Forces of Madagascar (1996-2002)","Madagascar","Antananarivo","Antananarivo",-18.91,47.51,670830,20011229,77.9,"ANTANANARIVO/IVATO",47.48,-18.79,"M"
"16900",2005,"Battles","UPDF: Military Forces of Uganda (1986-)","LRA: Lord's Resistance Army","Uganda","Kilak","Anaka",2.59,31.96,636300,20050405,84.19,"GULU",32.33,2.75,"M"
"32150",2001,"Battles","Orma Ethnic Militia (Kenya)","Pokomo Ethnic Militia (Kenya)","Kenya","Turkana District","",3.11,35.59,636120,20010913,96.8,"LODWAR",35.61,3.11,"M"
"32396",2009,"Battles","Military Forces of Ethiopia (1991-)","ONLF: Ogaden National Liberation Front","Ethiopia","Ogaden","Ogaden",8,44,631700,20091004,96.8,"HARGEISA",44.08,9.5,"H"
"12598",2003,"Violence against civilians","Civilians (Burundi)","CNDD-FDD: National Council for the Defense of Democracy","Burundi","Bujumbura","Bujumbura",-3.37,29.35,643900,20030718,81.9,"BUJUMBURA",29.31,-3.31,"M"
"7959",2003,"Battles","UPDF: Military Forces of Uganda (1986-)","LRA: Lord's Resistance Army","Uganda","Katakwi District","Orungo",2.01,33.45,636610,20031121,78.4,"KITALE",35,1.01,"M"
"27240",2005,"Violence against civilians","Unidentified Armed Group (CAR)","Civilians (CAR)","Central African Republic","Ouham-Pende","Bozoum",6.31,16.38,647060,20051004,91,"MOUNDOU",16.06,8.56,"M"
"30575",2002,"Battles","OPC: Oodua People's Congress","Hausa Ethnic Militia (Nigeria)","Nigeria","Lagos State","Idi-araba",8.51,4.38,653300,20020102,94.3,"PARAKOU",2.61,9.35,"M"
"3738",2000,"Violence against civilians","Hutu Rebels","Civilians (Burundi)","Burundi","Bururi","Maramvya",-3.58,29.7,637260,20001022,73.4,"KABALE",29.98,-1.25,"M"
"17145",2007,"Battles","PALIPEHUTU-FNL: National Forces for the Liberation of the Hutu People","Mutiny of PALIPEHUTU-FNL: National Forces for the Liberation of the Hutu People","Burundi","Bujumbura","Gakungwe",-3.49,29.35,638010,20071023,84.19,"KIGOMA",29.66,-4.88,"M"
"30140",2002,"Riots","Protesters (Egypt)","Police Forces of Egypt","Egypt","Al Qahirah","Cairo",30.04,31.25,623660,20020405,93.9,"CAIRO AIRPORT",31.39,30.1,"M"
"33954",2006,"Riots","Rioters (Niger)","Police Forces of Niger (1999-2010)","Niger","Niamey","Niamey",13.51,2.11,610520,20060530,100.4,"NIAMEY-AERO",2.16,13.48,"M"
"21982",1999,"Riots","Protesters (DRC)","Military Forces of Democratic Republic of Congo (1997-2003)","Democratic Republic of Congo","Kinshasa","Kinshasa",-4.32,15.31,644500,19990909,87.09,"BRAZZAVILLE/MAYA-M",15.25,-4.25,"M"
"27122",2003,"Riots","Protesters (Ivory Coast)","","Ivory Coast","Abidjan","Abidjan",5.34,-4.02,655780,20031216,90.9,"ABIDJAN",-3.93,5.25,"M"
"7381",2002,"Battles","ADF: Allied Democratic Forces","UPDF: Military Forces of Uganda (1986-)","Uganda","Kibale District","Kabale",-1.32,30,637260,20020606,77.69,"KABALE",29.98,-1.25,"M"
"22234",2001,"Violence against civilians","Civilians (Uganda)","LRA: Lord's Resistance Army","Uganda","Gulu District","Pece and Laro in Gulu",2.76,32.3,636300,20010429,87.3,"GULU",32.33,2.75,"M"
"29083",1997,"Violence against civilians","GIA: Armed Islamic Group of Algeria","Civilians (Algeria)","Algeria","Medea","Medea",36.26,2.75,604370,19970803,92.69,"MEDEA",2.73,36.28,"H"
"25031",2001,"Riots","","FLEC-FAC: Front for the Liberation of the Enclave of Cabinda-Armed Forces of Cabinda (1968-)","Angola","Cabinda","Cabinda",-5.55,12.19,644000,20010309,89.4,"POINTE-NOIRE",11.89,-4.81,"H"
"32521",2010,"Violence against civilians","Civilians (CAR)","LRA: Lord's Resistance Army","Central African Republic","Haut-Mbomou","Nzako",4.66,22.75,646560,20100209,97.19,"BANGASSOU",22.83,4.73,"H"
"28209",2008,"Violence against civilians","Civilians (CAR)","Unidentified Armed Group (CAR)","Central African Republic","Northwest","Bogali",5.16,16.1,646000,20080413,91.59,"BERBERATI",15.8,4.25,"M"
"2915",2008,"Battles","Unidentified Armed Group (Kenya)","Police Forces of Kenya (2002-)","Kenya","Rift Valley Province","Timboroa",0.05,35.51,636860,20080417,71.59,"ELDORET",35.29,0.48,"M"
"15664",1997,"Violence against civilians","GIA: Armed Islamic Group of Algeria","Civilians (Algeria)","Algeria","Tipaza","Tipaza",36.58,2.44,604300,19970524,83.69,"MILIANA",2.23,36.29,"M"
"6744",2008,"Violence against civilians","ZANU-PF: Zimbabwe African National Union-Patriotic Front Militia","Civilians (MDC - Movement for Democratic Change)","Zimbabwe","Mashonaland East","Murehwa",-17.64,31.77,677750,20080106,77,"HARARE (KUTSAGA)",31.13,-17.91,"M"
"12835",2002,"Violence against civilians","Hutu Rebels","Civilians (Burundi)","Burundi","Bubanza","Gihanga",-3.19,29.29,643870,20020228,82,"KIGALI INTL",30.13,-1.96,"M"
"28524",2006,"Riots","Rioters (Zambia)","","Zambia","Lusaka","Lusaka",-15.41,28.28,676650,20061001,92.09,"LUSAKA INTERNATIONA",28.45,-15.31,"H"
"26683",2000,"Battles","SPLA/M: Sudanese People's Liberation Army/Movement","Military Forces of Sudan (1989-)","Sudan","Upper Nile","Malakal",9.53,31.65,628400,20000703,90.5,"MALKAL",31.64,9.55,"M"
"8313",2002,"Battles","Police Forces of Kenya (1978-2002)","Rioters (Kenya)","Kenya","Kakamega District","Kakamega",0.28,34.75,636870,20021007,78.8,"KAKAMEGA",34.78,0.28,"M"
"8687",2008,"Battles","Military Forces of Democratic Republic of Congo (2003-)","Mutiny for Military Forces of Democratic Republic of Congo (2003-)","Democratic Republic of Congo","Orientale","Ituri",1.85,29.96,636020,20081004,78.8,"ARUA",30.91,3.04,"M"
"26446",2002,"Riots","Protesters (South Africa)","","South Africa","Gauteng Province","Pretoria",-25.74,28.18,682620,20020321,90.3,"PRETORIA-EENDRACHT",28.18,-25.73,"H"
"12495",2009,"Riots","Protesters (Kenya)","","Kenya","Nairobi District","Nairobi",-1.28,36.81,637420,20090329,81.69,"WILSON",36.81,-1.31,"H"
"11535",2000,"Battles","Military Forces of Burundi (1996-2005)","Hutu Rebels","Burundi","Ruyigi","Butezi",-3.39,30.15,643870,20000629,81,"KIGALI INTL",30.13,-1.96,"M"
"23278",2007,"Violence against civilians","Unidentified Armed Group (Nigeria)","Civilians (Nigeria)","Nigeria","Rivers State","Port Harcourt",4.78,6.99,648100,20070105,87.8,"MALABO",8.76,3.75,"M"
"17249",2008,"Violence against civilians","ZNA: Military Forces of Zimbabwe (1980-)","Civilians (MDC - Movement for Democratic Change)","Zimbabwe","Manicaland","Dangamvura",-19,32.58,672950,20081120,84.19,"CHIMOIO",33.46,-19.11,"M"
"18364",2002,"Violence against civilians","Hutu Rebels","Civilians (Burundi)","Burundi","Bujumbura","Murambi",-3.53,29.43,638010,20020531,85.09,"KIGOMA",29.66,-4.88,"M"
"31574",2001,"Battles","FLC: Congolese Liberation Front","Military Forces of Democratic Republic of Congo (1997-2003)","Democratic Republic of Congo","Equateur","Ikelemba",0.11,18.28,644590,20010309,95.69,"IMPFONDO",18.06,1.61,"H"
"12321",2009,"Battles","Oromo Ethnic Militia","Sidama Ethnic Militia","Ethiopia","Awassa","Shelo",6.93,38.21,634600,20090516,81.5,"AWASSA",38.48,7.08,"M"
"5960",2001,"Battles","Nubian Ethnic Militia (Kenya)","Luo Ethnic Militia (Kenya)","Kenya","Nairobi District","Kibera Special Settlement Area",-1.31,36.78,637400,20011203,76.3,"JOMO KENYATTA INTL",36.91,-1.31,"M"
"23160",2005,"Riots","Protesters (Nigeria)","","Nigeria","Anambra State","Onitsha",6.16,6.78,652500,20050711,87.8,"PORT HARCOURT",7.01,4.84,"M"
"23357",2008,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Western","Busia",0.46,34.09,636840,20071231,87.8,"TORORO",34.16,0.68,"M"
"9603",2005,"Battles","Military Forces of Nigeria (1999-2007)","NURTW: National Union of Road Transport Workers","Nigeria","Lagos State","Ijora in Lagos",6.46,3.37,652010,20050206,79.69,"LAGOS/IKEJA",3.33,6.58,"C"
"9540",2002,"Battles","FNL: National Forces for the Liberation of the Hutu People","Military Forces of Burundi (1996-2005)","Burundi","Bujumbura","Kabezi",-3.5,29.34,638010,20020313,79.69,"KIGOMA",29.66,-4.88,"C"
"12721",2000,"Battles","Military Forces of Burundi (1996-2005)","Hutu Rebels","Burundi","Makamba","Nyarubanga",-4.26,29.96,643870,20000528,82,"KIGALI INTL",30.13,-1.96,"M"
"15049",2009,"Battles","Police Forces of Nigeria (2007-)","Unidentified Armed Group (Nigeria)","Nigeria","Abia State","Aba",5.11,7.36,652500,20090630,83.09,"PORT HARCOURT",7.01,4.84,"M"
"33300",2010,"Riots","","Protesters (Ivory Coast)","Ivory Coast","Bondoukou","Bondoukou",8.03,-2.79,655450,20100218,98.59,"BONDOUKOU",-2.78,8.05,"H"
"29928",2004,"Battles","CEMAC: Central African Economic and Monetary Community","Patriots Militia","Central African Republic","Bangui","Bangui",4.36,18.58,646500,20040422,93.59,"BANGUI",18.51,4.4,"M"
"26840",2005,"Riots","Protesters (Nigeria)","","Nigeria","Rivers State","Onne seaport",4.71,7.15,652500,20051210,90.5,"PORT HARCOURT",7.01,4.84,"M"
"33638",2009,"Violence against civilians","Fulani Ethnic Militia (Nigeria)","Civilians (Nigeria)","Nigeria","Plateau State","Mangor",9.16,9.75,650550,20090604,99.5,"BAUCHI",9.81,10.28,"H"
"18668",2000,"Battles","ADF: Allied Democratic Forces","UPDF: Military Forces of Uganda (1986-)","Uganda","Kabarole District","Burahya",0.69,30.26,636740,20000114,85.3,"KASESE",30.1,0.18,"M"
"22259",2003,"Violence against civilians","MODEL: Movement for Democracy in Liberia","Civilians (Liberia)","Liberia","Sinoe","Bafu",5.17,-9.27,655920,20031030,87.3,"TABOU",-7.36,4.41,"M"
"33128",2002,"Battles","Military Forces of Sudan (1989-)","SPLA/M: Sudanese People's Liberation Army/Movement","Sudan","Bahr el Ghazal","Gogrial",8.53,28.11,628090,20020704,98.59,"BABANUSA",27.81,11.33,"M"
"24348",2001,"Violence against civilians","Unidentified Armed Group (Nigeria)","Civilians (Nigeria)","Nigeria","Ogun State","Ota",6.96,6.69,648900,20011122,88.69,"MAMFE",9.28,5.71,"M"
"4963",2001,"Battles","Military Forces of Burundi (1996-2005)","Hutu Rebels","Burundi","Bujumbura-Rural","Tenga in Mutimbuzi",-3.3,29.41,637260,20011126,75.19,"KABALE",29.98,-1.25,"M"
"8660",2008,"Battles","GOSS: Military Forces of Southern Sudan","Military Forces of Uganda (1986-)","Sudan","Central Equatoria","Kajo Kaji",3.88,31.66,636020,20080801,78.8,"ARUA",30.91,3.04,"M"
"14258",2009,"Violence against civilians","Military Forces of Burundi (2005-)","Civilians (Burundi)","Burundi","Makamba","Kayogoro",-3.27,29.61,643900,20090722,82.4,"BUJUMBURA",29.31,-3.31,"M"
"11533",2000,"Battles","Military Forces of Burundi (1996-2005)","Hutu Rebels","Burundi","Rutana","Gatonga",-3.93,30.19,643870,20000629,81,"KIGALI INTL",30.13,-1.96,"M"
"27620",2002,"Violence against civilians","Military Forces of Burundi (1996-2005)","Civilians (Burundi)","Burundi","Bujumbura","Kabezi",-3.5,29.34,638010,20020921,91.4,"KIGOMA",29.66,-4.88,"H"
"15160",2000,"Violence against civilians","Military Forces of Sudan (1989-)","Civilians (Sudan)","Sudan","East Equatoria","Yei",4.09,30.67,636020,20001120,83.3,"ARUA",30.91,3.04,"M"
"7061",2001,"Battles","Military Forces of Democratic Republic of Congo (1997-2003)","ALIR: People in Action for the Liberation of Rwanda","Democratic Republic of Congo","Nord-Kivu","Goma",-1.66,29.21,643870,20010610,77.4,"KIGALI INTL",30.13,-1.96,"C"
"11436",2007,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Trans Nzoia District","Kinyoro",0.83,35,636610,20070423,80.8,"KITALE",35,1.01,"M"
"35576",2007,"Battles","Military Forces of Chad (1991-)","Military Forces of Sudan (1989-)","Sudan","Khartoum","Khartoum North",15.54,32.53,627210,20070410,110.3,"KHARTOUM",32.54,15.6,"H"
"20200",2004,"Battles","Military Forces of Burundi (1996-2005)","PALIPEHUTU-FNL: National Forces for the Liberation of the Hutu People","Burundi","Bujumbura","Bujumbura",-3.37,29.35,638010,20041001,86,"KIGOMA",29.66,-4.88,"M"
"29517",2003,"Battles","Unidentified Ethnic Militia (Nigeria)","Military Forces of Nigeria (1999-2007)","Nigeria","Delta State","Warri",5.51,5.75,652010,20030406,93.19,"LAGOS/IKEJA",3.33,6.58,"H"
"12153",2002,"Violence against civilians","Military Forces of Sudan (1989-)","Civilians (Sudan)","Sudan","Eastern Equatoria","Lafon",5.03,32.45,636300,20020418,81.5,"GULU",32.33,2.75,"M"
"23670",2005,"Riots","Protesters (Nigeria)","","Nigeria","Bayelsa State","Yenagoa",4.92,6.26,652500,20050802,88,"PORT HARCOURT",7.01,4.84,"M"
"33720",2005,"Battles","Police Forces of Kenya (2002-)","Toposa Ethnic Militia (Sudan)","Kenya","Turkana District","Lokichoggio",4.19,34.34,636120,20050302,99.9,"LODWAR",35.61,3.11,"H"
"14515",1997,"Riots","Rioters (Nigeria)","","Nigeria","Katsina State","Katsina City",12.99,7.59,610800,19971215,82.8,"MARADI",7.08,13.46,"C"
"22778",2001,"Battles","MPLA:  Popular Movement for the Liberation of Angola (1961-)","UNITA: National Union for the Total Independence of Angola","Angola","Cuanza Norte","Quibaxe",-8.5,14.6,661600,20010216,87.8,"LUANDA",13.23,-8.85,"H"
"4453",2002,"Violence against civilians","Police Forces of Zimbabwe  (1980-)","Civilians (Zimbabwe)","Zimbabwe","Manicaland","Buhera",-19.33,31.43,679750,20020630,74.3,"MASVINGO",30.86,-20.06,"M"
"22294",2008,"Battles","Unidentified Armed Group (South Africa)","Police Forces of South Africa (2008-2009)","South Africa","Gauteng Province","Pretoria",-25.74,28.18,682620,20081028,87.3,"PRETORIA-EENDRACHT",28.18,-25.73,"M"
"33809",1997,"Battles","Ife Ethnic Militia (Nigeria)","Modakeke Ethnic Militia (Nigeria)","Nigeria","Osun State","Ife-Ife",7.46,4.56,653350,19970309,100.4,"SAVE",2.46,8.03,"H"
"22757",2000,"Violence against civilians","Civilians (Liberia)","Military Forces of Liberia (1997-2003)","Liberia","Montserrado","Monrovia",6.3,-10.8,618490,20001116,87.8,"NZEREKORE",-8.3,7.75,"M"
"8825",1997,"Battles","MPLA:  Popular Movement for the Liberation of Angola (1961-)","FLEC: Front for the Liberation of the Enclave of Cabinda","Angola","Cabinda","Cabinda",-5.55,12.19,644000,19970614,79,"POINTE-NOIRE",11.89,-4.81,"C"
"34661",2006,"Battles","African Union Forces (2002-)","Military Forces of Sudan (1989-)","Sudan","Khartoum","Khartoum",15.54,32.53,627210,20060920,103.09,"KHARTOUM",32.54,15.6,"M"
"6057",2004,"Battles","UPDF: Military Forces of Uganda (1986-)","LRA: Lord's Resistance Army","Uganda","Pader District","""Pacenga, east of Pajule""",2.93,32.94,636610,20040808,76.5,"KITALE",35,1.01,"M"
"29764",2010,"Battles","Unidentified Armed Group (Liberia)","Police Forces of Liberia (2005-)","Liberia","Montserrado","Monrovia",6.3,-10.8,656600,20100301,93.19,"ROBERTS FIELD",-10.35,6.25,"H"
"13687",2003,"Battles","LURD: Liberians for Reconciliation and Democracy","Military Forces of Liberia (1997-2003)","Liberia","Montserrado","Monrovia",6.3,-10.8,618560,20030625,82.4,"LUNGI",-13.19,8.61,"C"
"27685",2003,"Battles","UPDF: Military Forces of Uganda (1986-)","LRA: Lord's Resistance Army","Uganda","Gulu District","Gulu",2.76,32.3,629410,20030816,91.4,"JUBA",31.6,4.86,"M"
"24968",2004,"Riots","Protesters (South Africa)","","South Africa","Gauteng Province","Pretoria",-25.74,28.18,682620,20041214,89.19,"PRETORIA-EENDRACHT",28.18,-25.73,"H"
"23907",1998,"Battles","UPDF: Military Forces of Uganda (1986-)","ADF: Allied Democratic Forces","Uganda","Bundibugyo District","""Kakuka, Nduguto""",0.43,29.95,636740,19980831,88.3,"KASESE",30.1,0.18,"M"
"8729",2009,"Riots","Rioters (Madagascar)","Military Forces of Madagascar (2002-2009)","Madagascar","Antananarivo","Ankatso",-19.29,47.83,670830,20090305,78.8,"ANTANANARIVO/IVATO",47.48,-18.79,"M"
"17101",2007,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nairobi District","Nairobi",-1.28,36.81,637400,20070305,84.19,"JOMO KENYATTA INTL",36.91,-1.31,"H"
